Tipo Istituto,Codice,Denominazione,Indirizzo,CAP,Comune,E-mail,Telefono
CONVITTO NAZIONALE,PAVC010006,GIOVANNI FALCONE,PIAZZA SETT'ANGELI 3,90134,PALERMO,PAVC010006@istruzione.it,0916118916
EDUCANDATO,PAVE010005,EDUCANDATO STATALE MARIA ADELAIDE,"CORSO CALATAFIMI, 86",90129,PALERMO,PAVE010005@istruzione.it,0916572233
DIREZIONE DIDATTICA,RGEE004002,PALAZZELLO,VIA MONTE CERVINO,97100,RAGUSA,RGEE004002@istruzione.it,0932080636
DIREZIONE DIDATTICA,RGEE009005,MARIELE VENTRE,VIA PICCININI S.N.,97100,RAGUSA,RGEE009005@istruzione.it,0932252060
DIREZIONE DIDATTICA,RGEE011005,PAOLO VETRI,VIA DELLE PALME 13,97100,RAGUSA,RGEE011005@istruzione.it,0932228151
DIREZIONE DIDATTICA,RGEE01400L,PRIMO CIRCOLO COMISO  DE AMICIS,VIA DEGLI STUDI N.22,97013,COMISO,RGEE01400L@istruzione.it,0932961655
DIREZIONE DIDATTICA,RGEE02100Q,PIANO GESU',VIA PASCOLI 9,97015,MODICA,RGEE02100Q@istruzione.it,0932943258
DIREZIONE DIDATTICA,RGEE02600V,POZZALLO CIRCOLO DIDATTICO,VIA ISOLE FILIPPINE SNC,97016,POZZALLO,RGEE02600V@istruzione.it,0932956450
DIREZIONE DIDATTICA,RGEE03500N,VITTORIA QUARTO CIRCOLO,"VIA EMANUELA LOI, 21",97019,VITTORIA,RGEE03500N@istruzione.it,0932984478
ISTITUTO COMPRENSIVO,RGIC80100C,IST. COMP. LUIGI CAPUANA,P.ZZA MARTIRI D'UNGHERIA N.4,97010,GIARRATANA,RGIC80100C@istruzione.it,0932974383
ISTITUTO COMPRENSIVO,RGIC802008,LEONARDO SCIASCIA,VIA MALFA' 32,97010,VITTORIA,RGIC802008@istruzione.it,09321836028
ISTITUTO COMPRENSIVO,RGIC80500Q,"IST. COMPR. ""GESUALDO BUFALINO""","VIA SALSO, 40",97013,COMISO,RGIC80500Q@istruzione.it,0932729113
ISTITUTO COMPRENSIVO,RGIC80600G,S.A.GUASTELLA,CORSO EUROPA 1,97012,CHIARAMONTE GULFI,RGIC80600G@istruzione.it,0932922021
ISTITUTO COMPRENSIVO,RGIC80700B,LEONARDO DA  VINCI,CORSO UMBERTO 88,97014,ISPICA,RGIC80700B@istruzione.it,0932950050
ISTITUTO COMPRENSIVO,RGIC809003,S. MARTA - E. CIACERI,"VIA VITTORIO VENETO, 9",97015,MODICA,RGIC809003@istruzione.it,0932941968
ISTITUTO COMPRENSIVO,RGIC810007,CARLO AMORE,"PIAZZA CARMELO OTTAVIANO, S.N.",97015,MODICA,RGIC810007@istruzione.it,0932774033
ISTITUTO COMPRENSIVO,RGIC811003,ANTONIO AMORE,VIALE PAPA GIOVANNI XXIII,97016,POZZALLO,RGIC811003@istruzione.it,0932957612
ISTITUTO COMPRENSIVO,RGIC81200V,I.C. DON LORENZO MILANI,VIA BIANCOSPINO,97018,SCICLI,RGIC81200V@istruzione.it,0932832609
ISTITUTO COMPRENSIVO,RGIC81300P,ELIO VITTORINI,VIA ALLENDE - DONNALUCATA,97018,SCICLI,RGIC81300P@istruzione.it,0932930052
ISTITUTO COMPRENSIVO,RGIC81400E,PSAUMIDE CAMARINENSE,"PIAZZA DEGLI STUDI, 3",97017,SANTA CROCE CAMERINA,RGIC81400E@istruzione.it,0932825199
ISTITUTO COMPRENSIVO,RGIC81500A,SAN BIAGIO,"P.ZZA G. BRUNO, 9",97019,VITTORIA,RGIC81500A@istruzione.it,3666366977
ISTITUTO COMPRENSIVO,RGIC816006,G. VERGA,"VIA ROMA, SN",97013,COMISO,RGIC816006@istruzione.it,0932961233
ISTITUTO COMPRENSIVO,RGIC81800T,G. ROGASI,CORSO VITTORIO VENETO 36,97016,POZZALLO,RGIC81800T@istruzione.it,0932953147
ISTITUTO COMPRENSIVO,RGIC82000T,BERLINGUER,VIA BERLINGUER,97100,RAGUSA,RGIC82000T@istruzione.it,0932248462
ISTITUTO COMPRENSIVO,RGIC82200D,FRANCESCO CRISPI,"VIA V.E.ORLANDO,7",97100,RAGUSA,RGIC82200D@istruzione.it,0932621053
ISTITUTO COMPRENSIVO,RGIC824005,MARIA SCHININA',VIA CANOVA,97100,RAGUSA,RGIC824005@istruzione.it,0932247764
ISTITUTO COMPRENSIVO,RGIC825001,RAFFAELE POIDOMANI,"VIA RESISTENZA PARTIGIANA,165",97015,MODICA,RGIC825001@istruzione.it,0932454895
ISTITUTO COMPRENSIVO,RGIC82600R,GIOVANNI DANTONI,"VIA PERASSO, 2",97018,SCICLI,RGIC82600R@istruzione.it,0932831464
ISTITUTO COMPRENSIVO,RGIC82700L,FRANCESCO PAPPALARDO,VIA G. DI VITTORIO S.N.,97019,VITTORIA,RGIC82700L@istruzione.it,0932519033
ISTITUTO COMPRENSIVO,RGIC82800C,FILIPPO TRAINA,"VIA CACCIATORI DELLE ALPI, N^401",97019,VITTORIA,RGIC82800C@istruzione.it,0932802071
ISTITUTO COMPRENSIVO,RGIC829008,PORTELLA DELLA GINESTRA,"VIA G. PASCOLI, 27",97019,VITTORIA,RGIC829008@istruzione.it,0932864594
ISTITUTO COMPRENSIVO,RGIC83000C,PADRE PIO DA PIETRELCINA,VIA VITTORIO VENETO N. 79,97014,ISPICA,RGIC83000C@istruzione.it,0932793318
ISTITUTO COMPRENSIVO,RGIC831008,S. QUASIMODO,VIA FIERAMOSCA 39,97100,RAGUSA,RGIC831008@istruzione.it,0932256856
ISTITUTO COMPRENSIVO,RGIC832004,CAP. PUGLISI,"VIA DUCA D'AOSTA, 91",97011,ACATE,RGIC832004@istruzione.it,09321831965
ISTITUTO COMPRENSIVO,RGIC83300X,I.C. VANN'ANTO',VIA LEONCAVALLO N? 3,97100,RAGUSA,RGIC83300X@istruzione.it,0932622397
ISTITUTO COMPRENSIVO,RGIC83400Q,"I.C. ""GIOVANNI XXIII - COLONNA""","VIA MILANO, N. 21",97019,VITTORIA,RGIC83400Q@istruzione.it,0932981180
ISTITUTO COMPRENSIVO,RGIC83500G,GIUSEPPE CARUANO,"VIA FILIPPO MORGANTE, 35",97019,VITTORIA,RGIC83500G@istruzione.it,0932992881
ISTITUTO COMPRENSIVO,RGIC83600B,LUIGI PIRANDELLO,VIALE DELLA RESISTENZA 51,97013,COMISO,RGIC83600B@istruzione.it,0932961245
ISTITUTO COMPRENSIVO,RGIC837007,GIACOMO ALBO - GIOVANNI XXIII',VIA FURIO CAMILLO 40,97015,MODICA,RGIC837007@istruzione.it,0932780275
ISTITUTO SUPERIORE,RGIS00200C,GAETANO CURCIO,VIA ANDREOLI N. 2,97014,ISPICA,RGIS00200C@istruzione.it,0932950024
ISTITUTO SUPERIORE,RGIS003008,GIOSUE' CARDUCCI,VIA ROMA,97013,COMISO,RGIS003008@istruzione.it,0932961666
ISTITUTO SUPERIORE,RGIS004004,GIOVANNI VERGA,PIAZZA BADEN POWELL 1,97015,MODICA,RGIS004004@istruzione.it,0932903462
ISTITUTO SUPERIORE,RGIS00600Q,GIORGIO LA PIRA,VIA E. GIUNTA N. 5,97016,POZZALLO,RGIS00600Q@istruzione.it,0932953326
ISTITUTO SUPERIORE,RGIS00800B,QUINTINO CATAUDELLA,"VIALE DEI FIORI, 13 - SCICLI",97018,SCICLI,RGIS00800B@istruzione.it,0932831962
ISTITUTO SUPERIORE,RGIS012003,G.MARCONI.,PIAZZA GRAMSCI 4,97019,VITTORIA,RGIS012003@istruzione.it,0932981481
ISTITUTO SUPERIORE,RGIS01300V,GALILEO FERRARIS,"VIA NICCOLO' TOMMASEO,5",97100,RAGUSA,RGIS01300V@istruzione.it,0932252860
ISTITUTO SUPERIORE,RGIS01400P,GIUSEPPE MAZZINI,VIA CURTATONE S.N.,97019,VITTORIA,RGIS01400P@istruzione.it,0932985170
ISTITUTO SUPERIORE,RGIS01600A,"I.I.S ""GALILEI-CAMPAILLA""",PIAZZALE BADEN POWELL N.10,97015,MODICA,RGIS01600A@istruzione.it,0932764379
ISTITUTO SUPERIORE,RGIS017006,ENRICO FERMI,VIA COMO N.435,97019,VITTORIA,RGIS017006@istruzione.it,0932984360
ISTITUTO SUPERIORE,RGIS018002,G.B. VICO - UMBERTO I - R. GAGLIARDI,VIALE DEI PLATANI N.180,97100,RAGUSA,RGIS018002@istruzione.it,0932255474
ISTITUTO SUPERIORE,RGIS02100T,ARCHIMEDE,VIA FABRIZIO 10,97015,MODICA,RGIS02100T@istruzione.it,0932904012
CPIA,RGMM07700P,C.P.I.A. RAGUSA,VIA GIORDANO BRUNO S.N.,97100,RAGUSA,RGMM07700P@istruzione.it,0932675847
LICEO SCIENTIFICO,RGPS01000R,FERMI,V.LE EUROPA,97100,RAGUSA,RGPS01000R@istruzione.it,0932251136
IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE,RGRH020005,PRINCIPI GRIMALDI,VIALE DEGLI OLEANDRI 19,97015,MODICA,RGRH020005@istruzione.it,0932762991
ISTITUTO TECNICO COMMERCIALE,RGTD03000T,F. BESTA,VIA ALDO MORO N. 2,97100,RAGUSA,RGTD03000T@istruzione.it,0932255564
DIREZIONE DIDATTICA,SREE01300N,"I C.D. ""E. DE AMICIS"" AVOLA","VIALE LIDO, 3",96012,AVOLA,SREE01300N@istruzione.it,0931318802
ISTITUTO COMPRENSIVO,SRIC801009,II I.C. FALCONE-BORSELLINO SR,"VIA DELLA MADONNA, 51",96010,SIRACUSA,SRIC801009@istruzione.it,0931719485
ISTITUTO COMPRENSIVO,SRIC802005,"IV I.C. ""G. VERGA"" SIRACUSA","VIA MADRE TERESA DI CALCUTTA, 10",96100,SIRACUSA,SRIC802005@istruzione.it,0931705215
ISTITUTO COMPRENSIVO,SRIC80500L,"I.C. ""N. MARTOGLIO"" SIRACUSA","VIA MONS. CARACCIOLO, 2",96100,SIRACUSA,SRIC80500L@istruzione.it,0931493439
ISTITUTO COMPRENSIVO,SRIC80600C,VII I.C. G.A. COSTANZO SIRACUSA,"VIALE SANTA PANAGIA, 162",96100,SIRACUSA,SRIC80600C@istruzione.it,0931758333
ISTITUTO COMPRENSIVO,SRIC807008,"XI I.C. ""ARCHIA"" SIRACUSA","VIA MONTE TOSA, 1",96100,SIRACUSA,SRIC807008@istruzione.it,0931740011
ISTITUTO COMPRENSIVO,SRIC808004,"XII I.C. ""V. BRANCATI"" SIRACUSA","PIAZZA EURIALO, 16",96100,SIRACUSA,SRIC808004@istruzione.it,0931744736
ISTITUTO COMPRENSIVO,SRIC80900X,XV  I.C.  P. ORSI  SIRACUSA,"PIAZZA DELLA REPUBBLICA, 15",96100,SIRACUSA,SRIC80900X@istruzione.it,093168350
ISTITUTO COMPRENSIVO,SRIC810004,"XVI I.C. ""S. CHINDEMI"" SIRACUSA","VIA BASILICATA, 1",96100,SIRACUSA,SRIC810004@istruzione.it,0931411817
ISTITUTO COMPRENSIVO,SRIC81100X,"XIV I.C. ""K. WOJTYLA"" SIRACUSA","VIA TUCIDIDE, 5",96100,SIRACUSA,SRIC81100X@istruzione.it,093137234
ISTITUTO COMPRENSIVO,SRIC81200Q,"X I.C. "" E. GIARACA' "" SIRACUSA","VIA GELA, 22",96100,SIRACUSA,SRIC81200Q@istruzione.it,0931754888
ISTITUTO COMPRENSIVO,SRIC81300G,"XIII I.C.""ARCHIMEDE"" SIRACUSA","VIA CADUTI DI NASSIRIYA, 3",96100,SIRACUSA,SRIC81300G@istruzione.it,0931493437
ISTITUTO COMPRENSIVO,SRIC81400B,"II I.C. ""O. M. CORBINO"" AUGUSTA",VIA E. CORBINO 50,96011,AUGUSTA,SRIC81400B@istruzione.it,0931997800
ISTITUTO COMPRENSIVO,SRIC816003,I I.C. VERGA  CANICATTINI BAGNI,"VIA UMBERTO, 341",96010,CANICATTINI BAGNI,SRIC816003@istruzione.it,0931945134
ISTITUTO COMPRENSIVO,SRIC81700V,"I I.C. ""E. VITTORINI"" SOLARINO","VIA SOLFERINO,70",96010,SOLARINO,SRIC81700V@istruzione.it,0931921002
ISTITUTO COMPRENSIVO,SRIC81900E,"I.C. ""CARLO V"" CARLENTINI","VIA DELLO STADIO, 32",96013,CARLENTINI,SRIC81900E@istruzione.it,095993791
ISTITUTO COMPRENSIVO,SRIC82100E,"I I.C. ""E. DE AMICIS""  FLORIDIA","VIA DE AMICIS, 1",96014,FLORIDIA,SRIC82100E@istruzione.it,0931941753
ISTITUTO COMPRENSIVO,SRIC823006,"I I.C. ""PIRANDELLO"" CARLENTINI","VIA P. NENNI, 3",96013,CARLENTINI,SRIC823006@istruzione.it,0957832690
ISTITUTO COMPRENSIVO,SRIC824002,"IV I.C. ""QUASIMODO"" FLORIDIA","VIALE VITTORIO VENETO, 92",96014,FLORIDIA,SRIC824002@istruzione.it,0931941385
ISTITUTO COMPRENSIVO,SRIC82500T,"II I.C. ""A. VOLTA"" FLORIDIA","VIA COLOMBO, 30",96014,FLORIDIA,SRIC82500T@istruzione.it,0931941086
ISTITUTO COMPRENSIVO,SRIC828009,"III I.C. ""S. LUCIA"" SIRACUSA","VIALE TEOCRITO, 63",96100,SIRACUSA,SRIC828009@istruzione.it,093160376
ISTITUTO COMPRENSIVO,SRIC829005,VIII I.C. E. VITTORINI SIRACUSA,"VIA REGIA CORTE, 15",96100,SIRACUSA,SRIC829005@istruzione.it,093137085
ISTITUTO COMPRENSIVO,SRIC830009,"III I.C. ""S. TODARO"" AUGUSTA",VIA GRAMSCI SNC,96011,AUGUSTA,SRIC830009@istruzione.it,0931993733
ISTITUTO COMPRENSIVO,SRIC831005,"IV I.C. ""D. COSTA"" AUGUSTA",VIA GIUSEPPE DI VITTORIO 23,96011,AUGUSTA,SRIC831005@istruzione.it,0931992088
ISTITUTO COMPRENSIVO,SRIC83300R,"II I.C. ""G. BIANCA"" AVOLA","VIA DANIELE MANIN, 47",96012,AVOLA,SRIC83300R@istruzione.it,0931831213
ISTITUTO COMPRENSIVO,SRIC83400L,"III I.C. ""L. CAPUANA"" AVOLA",VIALE SANTUCCIO S.N.,96012,AVOLA,SRIC83400L@istruzione.it,0931834350
ISTITUTO COMPRENSIVO,SRIC836008,"I I.C. ""V. VENETO"" LENTINI",VIA PIAVE S.N.,96016,LENTINI,SRIC836008@istruzione.it,0957832211
ISTITUTO COMPRENSIVO,SRIC837004,"I  I.C. ""P. DI NAPOLI"" AUGUSTA","VIA STRAZZULLA, 10",96011,AUGUSTA,SRIC837004@istruzione.it,0931976300
ISTITUTO COMPRENSIVO,SRIC83800X,I.C. R. DA LENTINI -LENTINI,"VIA FOCEA, 3/5",96016,LENTINI,SRIC83800X@istruzione.it,0958133110
ISTITUTO COMPRENSIVO,SRIC84000X,"I I.C. ""G. E. RIZZO""  MELILLI","VIA G. MATTEOTTI, 41",96010,MELILLI,SRIC84000X@istruzione.it,0931551782
ISTITUTO COMPRENSIVO,SRIC84100Q,"III I.C. ""G. VERGA"" PACHINO- SR","VIALE ALDO MORO,151",96018,PACHINO,SRIC84100Q@istruzione.it,0931595715
ISTITUTO COMPRENSIVO,SRIC844007,"II  I.C. ""A. MANZONI"" PRIOLO G.","VIA A. DE GASPERI, 17",96010,PRIOLO GARGALLO,SRIC844007@istruzione.it,0931769032
ISTITUTO COMPRENSIVO,SRIC845003,"I I.C. ""D. DOLCI"" PRIOLO G.",LARGO SCUOLE,96010,PRIOLO GARGALLO,SRIC845003@istruzione.it,0931767763
ISTITUTO COMPRENSIVO,SRIC84600V,"I I.C. ""G.M. COLUMBA"" SORTINO","VIA RISORGIMENTO, 1",96010,SORTINO,SRIC84600V@istruzione.it,0931954590
ISTITUTO COMPRENSIVO,SRIC84800E,I.C. S. ALESSANDRA ROSOLINI,VIA S. ALESSANDRA,96019,ROSOLINI,SRIC84800E@istruzione.it,0931855260
ISTITUTO COMPRENSIVO,SRIC85000E,I.C. E. DE CILLIS ROSOLINI,"VIA RAPISARDI, 25",96019,ROSOLINI,SRIC85000E@istruzione.it,0931855460
ISTITUTO COMPRENSIVO,SRIC85100A,"I.C. ""F. D'AMICO"" ROSOLINI",VIA S. PITINO S.N.,96019,ROSOLINI,SRIC85100A@istruzione.it,0931856582
ISTITUTO COMPRENSIVO,SRIC852006,"IV I.C. ""G. MARCONI"" LENTINI",VIA FEDERICO DI SVEVIA SN,96016,LENTINI,SRIC852006@istruzione.it,095901019
ISTITUTO COMPRENSIVO,SRIC853002,"I I.C. ""SILVIO PELLICO"" PACHINO","VIA CIRINNA', 4",96018,PACHINO,SRIC853002@istruzione.it,0931801226
ISTITUTO COMPRENSIVO,SRIC85400T,I I.C. V. MESSINA PALAZZOLO A.,"PIAZZA UMBERTO I, 11",96010,PALAZZOLO ACREIDE,SRIC85400T@istruzione.it,0931881166
ISTITUTO COMPRENSIVO,SRIC85500N,"IV I.C. ""V. BRANCATI"" PACHINO","VIA TAFURI, S.N.",96018,PACHINO,SRIC85500N@istruzione.it,0931846101
ISTITUTO COMPRENSIVO,SRIC85600D,"II I.C. ""G. MELODIA"" NOTO","VIA GIORDANO BRUNO, 22",96017,NOTO,SRIC85600D@istruzione.it,0931835052
ISTITUTO COMPRENSIVO,SRIC858005,"TERZO  I.C. ""F. MAIORE"" -  NOTO",VIA ROMA S.N.,96017,NOTO,SRIC858005@istruzione.it,0931835801
ISTITUTO COMPRENSIVO,SRIC859001,"IV I.C. ""G. AURISPA"" NOTO","VIA ORAZIO BACCI, 1",96017,NOTO,SRIC859001@istruzione.it,0931836975
ISTITUTO COMPRENSIVO,SRIC861001,"I.C.  ""S. RAITI""   SIRACUSA","VIA PORDENONE, 2",96100,SIRACUSA,SRIC861001@istruzione.it,093167426
ISTITUTO COMPRENSIVO,SRIC86200R,"I.C.  ""G. LOMBARDO RADICE"" SR","VIA ARCHIA, 46",96100,SIRACUSA,SRIC86200R@istruzione.it,093167682
ISTITUTO COMPRENSIVO,SRIC86300L,II IC D. ALIGHIERI FRANCOFONTE,PIAZZA DANTE ALIGHIERI,96015,FRANCOFONTE,SRIC86300L@istruzione.it,095948186
ISTITUTO COMPRENSIVO,SRIC86400C,"I.C. ""VALLE DELL'ANAPO""",VIA PESSINA S.N.C.,96010,FERLA,SRIC86400C@istruzione.it,0931870135
ISTITUTO SUPERIORE,SRIS003005,IST.ISTR.SUPERIORE PALAZZOLO ACREIDE,"VIA ANTONINO UCCELLO, SNC",96010,PALAZZOLO ACREIDE,SRIS003005@istruzione.it,0931882325
ISTITUTO SUPERIORE,SRIS004001,FILADELFO INSOLERA,VIA MODICA N.66,96100,SIRACUSA,SRIS004001@istruzione.it,0931493933
ISTITUTO SUPERIORE,SRIS00600L,"IST. PROF. DI STATO ""A.MONCADA"" LENTINI","VIA G. TRINGALI, S.N.",96016,LENTINI,SRIS00600L@istruzione.it,095905532
ISTITUTO SUPERIORE,SRIS00700C,"""ALAIMO"" LENTINI","VIA RICCARDO DA LENTINI, 89/B",96016,LENTINI,SRIS00700C@istruzione.it,0957835544
ISTITUTO SUPERIORE,SRIS009004,AUGUSTA,"VIA CATANIA, 83",96011,AUGUSTA,SRIS009004@istruzione.it,0931991894
ISTITUTO SUPERIORE,SRIS011004,"""PIER LUIGI NERVI"" LENTINI",VIA R. DA LENTINI 89,96016,LENTINI,SRIS011004@istruzione.it,095901808
ISTITUTO SUPERIORE,SRIS01400G,MICHELANGELO BARTOLO,VIALE ALDO MORO S.N.,96018,PACHINO,SRIS01400G@istruzione.it,0931593596
ISTITUTO SUPERIORE,SRIS016007,MATTEO RAELI,VIA MATTEO RAELI 9,96017,NOTO,SRIS016007@istruzione.it,0931835607
ISTITUTO SUPERIORE,SRIS017003,"""ARCHIMEDE""  ROSOLINI",VIA SIPIONE 147,96019,ROSOLINI,SRIS017003@istruzione.it,0931502286
ISTITUTO SUPERIORE,SRIS02100P,PAOLO CALLERI,VIALE FORTUNA SNC,96018,PACHINO,SRIS02100P@istruzione.it,0931841272
ISTITUTO SUPERIORE,SRIS02200E,"I.I.S.S. LICEO ARTISTICO  ""A GAGINI""","VIA PIAZZA ARMERINA,1",96100,SIRACUSA,SRIS02200E@istruzione.it,0931413282
ISTITUTO SUPERIORE,SRIS02300A,"I.I.S.S  ""MAJORANA""","VIA LABRIOLA,1",96012,AVOLA,SRIS02300A@istruzione.it,0931831970
ISTITUTO SUPERIORE,SRIS024006,A. RIZZA,VIALE A. DIAZ 12,96100,SIRACUSA,SRIS024006@istruzione.it,093168075
ISTITUTO SUPERIORE,SRIS02800D,"""ELIO VITTORINI"" LENTINI",VIA RICCARDO DA LENTINI 89,96016,LENTINI,SRIS02800D@istruzione.it,095901969
ISTITUTO SUPERIORE,SRIS029009,L. EINAUDI,VIA CANONICO NUNZIO AGNELLO S.N.,96100,SIRACUSA,SRIS029009@istruzione.it,093138043
CPIA,SRMM07100L,"CPIA ""ALBERTO MANZI"" - SIRACUSA",VIA MONSIGNOR CARACCIOLO N? 2,96100,SIRACUSA,SRMM07100L@istruzione.it,0931496900
LICEO CLASSICO,SRPC070006,MEGARA (SEZIONE SCIENTIFICA ANNESSA),"VIA STRAZZULLA, 10",96011,AUGUSTA,SRPC070006@istruzione.it,0931522024
LICEO CLASSICO,SRPC08000R,"""T. GARGALLO"" SIRACUSA",VIA LUIGI M. MONTI,96100,SIRACUSA,SRPC08000R@istruzione.it,0931490053
ISTITUTO MAGISTRALE,SRPM01000P,"8 I.I.S.S. ""M.F.QUINTILIANO""",VIA TISIA 49,96100,SIRACUSA,SRPM01000P@istruzione.it,0931411986
LICEO SCIENTIFICO,SRPS14000A,"L.S. E L. SC. UM.""O.M.CORBINO"" SIRACUSA",V.LE REG. MARGHERITA 16,96100,SIRACUSA,SRPS14000A@istruzione.it,093168072
LICEO SCIENTIFICO,SRPS150001,"""L.DA VINCI"" FLORIDIA",V.LE VITT.VENETO -C/DA SERRANTONE,96014,FLORIDIA,SRPS150001@istruzione.it,0931941756
IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE,SRRH040007,FEDERICO II DI SVEVIA,VIA POLIBIO N. 59,96100,SIRACUSA,SRRH040007@istruzione.it,0931417665
ISTITUTO TECNICO INDUSTRIALE,SRTF01000Q,E.FERMI,VIA TORINO N: 137,96100,SIRACUSA,SRTF01000Q@istruzione.it,0931463733
DIREZIONE DIDATTICA,TPEE00300V,"III CIRC. ""U.DI SAVOIA"" TRAPANI",VIA G.B. FARDELLA N.285,91100,TRAPANI,TPEE00300V@istruzione.it,0923540376
DIREZIONE DIDATTICA,TPEE00400P,"CIRC. ""G.MARCONI"" TRAPANI",VIALE 11 SETTEMBRE 2001,91100,TRAPANI,TPEE00400P@istruzione.it,0923539178
DIREZIONE DIDATTICA,TPEE01200N,"DIR. DID.  ""SAN GIOVANNI BOSCO""",VIA PIA OPERA PASTORE N.67,91011,ALCAMO,TPEE01200N@istruzione.it,3667888374
DIREZIONE DIDATTICA,TPEE02700B,"DIR. DID. II CIRC. ""R.SETTIMO""",VIA CADORNA N.14,91022,CASTELVETRANO,TPEE02700B@istruzione.it,0924904161
DIREZIONE DIDATTICA,TPEE03500A,"I? CIRCOLO  ""G. PASCOLI""- ERICE",VIA CASERTA N.54,91100,ERICE,TPEE03500A@istruzione.it,0923554688
DIREZIONE DIDATTICA,TPEE04600R,II CIRCOLO - CAVOUR - MARSALA,VIA CAVOUR 6,91025,MARSALA,TPEE04600R@istruzione.it,0923714421
DIREZIONE DIDATTICA,TPEE049008,"V?  CIRCOLO ""STRASATTI NUOVO""",VIA RE S.N.C.,91025,MARSALA,TPEE049008@istruzione.it,0923961396
DIREZIONE DIDATTICA,TPEE058003,III CIRCOLO B.BONSIGNORE MAZARA,VIA E. AMARI N.1,91026,MAZARA DEL VALLO,TPEE058003@istruzione.it,0923942810
DIREZIONE DIDATTICA,TPEE05900V,"IV CIRCOLO DIDATTICO ""G.QUINCI""",VIA G. BELLI N.1,91026,MAZARA DEL VALLO,TPEE05900V@istruzione.it,0923652578
DIREZIONE DIDATTICA,TPEE066002,"DIREZ. DID. ""ANGELO D'AIETTI""",CORSO UMBERTO I N.68,91017,PANTELLERIA,TPEE066002@istruzione.it,0923911167
ISTITUTO COMPRENSIVO,TPIC80500C,"I.C.  ""A. RALLO"" EX B.MINEO",VIA DANTE N.2,91023,FAVIGNANA,TPIC80500C@istruzione.it,0923921281
ISTITUTO COMPRENSIVO,TPIC806008,"I.C. ""GESUALDO NOSENGO""",VIA GIANINEA N. 34,91020,PETROSINO,TPIC806008@istruzione.it,0923985877
ISTITUTO COMPRENSIVO,TPIC807004,"I.C.  ""L.CAPUANA""",P.ZZA ALDO MORO S.N.C.,91029,SANTA NINFA,TPIC807004@istruzione.it,092461095
ISTITUTO COMPRENSIVO,TPIC80900Q,"I.C. ""LOMBARDO RADICE  E.FERMI""",VIA U. FOSCOLO S.N.C.,91015,CUSTONACI,TPIC80900Q@istruzione.it,0923971110
ISTITUTO COMPRENSIVO,TPIC81000X,"I.C.  ""N.NAVARRA"" ALCAMO",VIA J.F. KENNEDY N.1,91011,ALCAMO,TPIC81000X@istruzione.it,092421674
ISTITUTO COMPRENSIVO,TPIC81100Q,"I.C.  ""MARIA MONTESSORI""",VIALE ITALIA N.9,91011,ALCAMO,TPIC81100Q@istruzione.it,092421906
ISTITUTO COMPRENSIVO,TPIC81200G,"I.C.  ""P.M. ROCCA"" ALCAMO",PIAZZA LIBERTA' N.1,91011,ALCAMO,TPIC81200G@istruzione.it,092424345
ISTITUTO COMPRENSIVO,TPIC81300B,"I.C. ""F.VIVONA"" CALATAFIMI",CONTRADA SANTA MARIA S.N.C.,91013,CALATAFIMI-SEGESTA,TPIC81300B@istruzione.it,0924951311
ISTITUTO COMPRENSIVO,TPIC814007,"I.C.  ""G. PITRE - A. MANZONI""",VIA KENNEDY N.37,91014,CASTELLAMMARE DEL GOLFO,TPIC814007@istruzione.it,092431948
ISTITUTO COMPRENSIVO,TPIC815003,"I.C. ""CAPUANA-PARDO"" C/VETRANO",VIA CATULLO N.8,91022,CASTELVETRANO,TPIC815003@istruzione.it,0924901100
ISTITUTO COMPRENSIVO,TPIC81600V,"I.C ""ALCIDE DE GASPERI"" MARSALA",VIA FORNARA N.1,91025,MARSALA,TPIC81600V@istruzione.it,0923961292
ISTITUTO COMPRENSIVO,TPIC81700P,"I.C.   ""M.NUCCIO""",VIA SALEMI N.18,91025,MARSALA,TPIC81700P@istruzione.it,0923981319
ISTITUTO COMPRENSIVO,TPIC81800E,"I.C.""L. PIRANDELLO - S.G.BOSCO""",PIAZZA ADDOLORATA N.1,91021,CAMPOBELLO DI MAZARA,TPIC81800E@istruzione.it,092447674
ISTITUTO COMPRENSIVO,TPIC81900A,"I.C. ""G.PASCOLI - L.PIRANDELLO""",VIALE L. DA VINCI N.11,91014,CASTELLAMMARE DEL GOLFO,TPIC81900A@istruzione.it,092431586
ISTITUTO COMPRENSIVO,TPIC82000E,S. PELLEGRINO,C/DA PAOLINI,91025,MARSALA,TPIC82000E@istruzione.it,0923967140
ISTITUTO COMPRENSIVO,TPIC82100A,"I.C. ""LUIGI STURZO - ASTA""",VIA FALCONE 8,91025,MARSALA,TPIC82100A@istruzione.it,0923712353
ISTITUTO COMPRENSIVO,TPIC822006,"IC ""L.PIRANDELLO""-MAZARA DEL V.","VIA SALEMI, 179",91026,MAZARA DEL VALLO,TPIC822006@istruzione.it,0923941926
ISTITUTO COMPRENSIVO,TPIC82400T,"I.C.S  ""RITA LEVI-MONTALCINI""",VIA TRIESTE N.11,91028,PARTANNA,TPIC82400T@istruzione.it,092488327
ISTITUTO COMPRENSIVO,TPIC82500N,"IST.COM. ""L. BASSI -S.CATALANO""",VIA MARINELLA N.2,91100,TRAPANI,TPIC82500N@istruzione.it,092321329
